Player,Rk,G,Date,Age,Tm,Column1,OPP,2,GS,MP,FG,FGAVG,FGA,FGAAVG,FG%,FG%AVG,3P,3PAVG,3PA,3PAAVG,3P%,3P%AVG,FT,FTAVG,FTA,FTAAVG,FT%,FT%AVG,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Bucket
Gilgeous-Alexander,31,30,12/31/2023,25-172,OKC,,BRK,W (+16),1,34:46,7,13.5,15,21.50,0.47,0.63,1.00,2,2,4,0.5,0.5335,9,9,9,9.5,1,0.9445,0,4,4,6,0,0,1,2,24,19.9,+9,5.00
Gilgeous-Alexander,32,31,1/2/2024,25-174,OKC,,BOS,W (+4),1,36:38,14,10.5,22,17.50,0.64,0.58,3.00,1.5,5,2.5,0.6,0.5835,5,9.5,8,9.5,0.625,1,0,6,6,7,1,0,0,5,36,30.7,+3,8.00
Gilgeous-Alexander,33,32,1/3/2024,25-175,OKC,@,ATL,L (-3),1,35:24,11,10.5,24,18.50,0.46,0.55,2.00,2,3,3.5,0.667,0.55,9,7,11,8.5,0.818,0.8125,1,12,13,8,0,0,2,2,33,26.9,+2,7.00
Gilgeous-Alexander,34,33,1/5/2024,25-177,OKC,@,BRK,L (-9),1,35:44,11,12.5,19,23.00,0.58,0.55,2.00,2.5,5,4,0.4,0.6335,10,7,15,9.5,0.667,0.7215,1,8,9,6,0,0,2,5,34,26.4,-10,7.00
Gilgeous-Alexander,35,34,1/8/2024,25-180,OKC,@,WAS,W (+8),1,35:42,11,11,17,21.50,0.65,0.52,2.00,2,3,4,0.667,0.5335,8,9.5,10,13,0.8,0.7425,1,5,6,5,3,1,3,5,32,28.1,+3,7.00
Gilgeous-Alexander,36,35,1/10/2024,25-182,OKC,@,MIA,W (+8),1,34:10,11,11,17,18.00,0.65,0.61,2.00,2,5,4,0.4,0.5335,4,9,5,12.5,0.8,0.7335,0,2,2,8,1,1,3,3,28,23.8,-3,6.00
Gilgeous-Alexander,37,36,1/11/2024,25-183,OKC,,POR,W (+62),1,21:07,11,11,15,17.00,0.73,0.65,1.00,2,3,4,0.333,0.5335,8,6,8,7.5,1,0.8,1,4,5,4,0,1,2,2,31,27.5,+41,7.00
Gilgeous-Alexander,38,37,1/13/2024,25-185,OKC,,ORL,W (+12),1,35:57,13,11,20,16.00,0.65,0.69,0.00,1.5,4,4,0,0.3665,11,6,12,6.5,0.917,0.9,2,4,6,7,3,1,0,2,37,38.2,+14,8.00
Gilgeous-Alexander,39,38,1/15/2024,25-187,OKC,@,LAL,L (-7),1,34:18,9,12,19,17.50,0.47,0.69,1.00,0.5,6,3.5,0.167,0.1665,5,9.5,5,10,1,0.9585,0,3,3,6,1,1,3,3,24,16.9,-12,5.00
Gilgeous-Alexander,40,39,1/16/2024,25-188,OKC,@,LAC,L (-11),1,33:44,6,11,16,19.50,0.38,0.56,0.00,0.5,3,5,0,0.0835,7,8,8,8.5,0.875,0.9585,1,1,2,4,0,2,2,4,19,11.4,-19,4.00
Gilgeous-Alexander,41,40,1/18/2024,25-190,OKC,@,UTA,W (+5),1,34:41,8,7.5,15,17.50,0.53,0.42,0.00,0.5,1,4.5,0,0.0835,15,6,17,6.5,0.882,0.9375,1,5,6,6,1,1,4,4,31,25.4,-1,7.00
Gilgeous-Alexander,42,41,1/20/2024,25-192,OKC,@,MIN,W (+5),1,37:10,10,7,22,15.50,0.46,0.45,1.00,0,2,2,0.5,0,12,11,13,12.5,0.923,0.8785,1,1,2,6,2,0,2,0,33,26.4,+14,7.00
Gilgeous-Alexander,43,42,1/23/2024,25-195,OKC,,POR,W (+2),1,35:05,10,9,24,18.50,0.42,0.49,0.00,0.5,3,1.5,0,0.25,13,13.5,17,15,0.765,0.9025,2,4,6,10,5,0,3,3,33,29.0,+17,7.00
Gilgeous-Alexander,44,43,1/24/2024,25-196,OKC,@,SAS,W (+26),1,29:28,9,10,15,23.00,0.60,0.44,2.00,0.5,2,2.5,1,0.25,12,12.5,12,15,1,0.844,2,4,6,10,2,1,4,3,32,32.2,+20,7.00
Gilgeous-Alexander,45,44,1/26/2024,25-198,OKC,@,NOP,W (+24),1,31:32,10,9.5,21,19.50,0.48,0.51,3.00,1,8,2.5,0.375,0.5,8,12.5,9,14.5,0.889,0.8825,0,4,4,5,2,1,4,0,31,23.3,+12,7.00
Gilgeous-Alexander,46,45,1/28/2024,25-200,OKC,@,DET,L (-16),1,29:14,13,9.5,20,18.00,0.65,0.54,1.00,2.5,1,5,1,0.6875,4,10,5,10.5,0.8,0.9445,3,2,5,4,1,0,3,3,31,24.1,-6,7.00
Gilgeous-Alexander,47,46,1/29/2024,25-201,OKC,,MIN,L (-6),1,38:54,10,11.5,18,20.50,0.56,0.56,2.00,2,3,4.5,0.667,0.6875,15,6,16,7,0.938,0.8445,2,5,7,8,2,0,4,2,37,33.7,+5,8.00
Gilgeous-Alexander,48,47,1/31/2024,25-203,OKC,,DEN,W (+5),1,35:33,10,11.5,22,19.00,0.46,0.60,2.00,1.5,3,2,0.667,0.8335,12,9.5,13,10.5,0.923,0.869,1,6,7,5,1,2,2,4,34,27.0,-1,7.00
Gilgeous-Alexander,49,48,2/2/2024,25-205,OKC,,CHO,W (+20),1,29:53,11,10,15,20.00,0.73,0.51,1.00,2,1,3,1,0.667,8,13.5,10,14.5,0.8,0.9305,0,3,3,9,5,3,3,2,31,34.6,+34,7.00
Gilgeous-Alexander,50,49,2/4/2024,25-207,OKC,,TOR,W (+8),1,47:53,9,10.5,17,18.50,0.53,0.59,2.00,1.5,5,2,0.4,0.8335,3,10,3,11.5,1,0.8615,1,8,9,14,2,3,2,5,23,27.7,+7,5.00
Gilgeous-Alexander,51,50,2/6/2024,25-209,OKC,@,UTA,L (-7),1,36:03,11,10,22,16.00,0.50,0.63,2.00,1.5,3,3,0.667,0.7,4,5.5,5,6.5,0.8,0.9,1,3,4,7,1,1,2,1,28,22.4,-3,6.00
Gilgeous-Alexander,52,51,2/10/2024,25-213,OKC,@,DAL,L (-35),1,28:53,9,10,16,19.50,0.56,0.51,0.00,2,0,4,0,0.5335,7,3.5,8,4,0.875,0.9,2,4,6,5,0,1,3,1,25,20.4,-31,5.00
Gilgeous-Alexander,53,52,2/11/2024,25-214,OKC,,SAC,W (+14),1,38:48,15,10,26,19.00,0.58,0.53,3.00,1,4,1.5,0.75,0.3335,5,5.5,9,6.5,0.556,0.8375,0,3,3,7,1,2,1,0,38,31.4,+16,8.00
Gilgeous-Alexander,54,53,2/13/2024,25-216,OKC,@,ORL,W (+14),1,34:17,11,12,24,21.00,0.46,0.57,1.00,1.5,1,2,1,0.375,9,6,10,8.5,0.9,0.7155,0,3,3,5,2,1,1,5,32,23.3,0,7.00
Gilgeous-Alexander,55,54,2/22/2024,25-225,OKC,,LAC,W (+22),1,34:33,12,13,19,25.00,0.63,0.52,3.00,2,6,2.5,0.5,0.875,4,7,6,9.5,0.667,0.728,0,4,4,8,1,2,2,1,31,28.5,+21,7.00
Gilgeous-Alexander,56,55,2/23/2024,25-226,OKC,,WAS,W (+41),1,29:39,10,11.5,17,21.50,0.59,0.55,1.00,2,3,3.5,0.333,0.75,9,6.5,9,8,1,0.7835,0,7,7,9,1,1,1,3,30,30.0,+38,6.00
Gilgeous-Alexander,57,56,2/25/2024,25-228,OKC,@,HOU,W (+13),1,36:35,13,11,23,18.00,0.57,0.61,2.00,2,3,4.5,0.667,0.4165,8,6.5,9,7.5,0.889,0.8335,0,5,5,7,3,1,4,2,36,30.0,+17,8.00
Gilgeous-Alexander,58,57,2/27/2024,25-230,OKC,,HOU,W (+17),1,31:51,11,11.5,21,20.00,0.52,0.58,4.00,1.5,6,3,0.667,0.5,5,8.5,6,9,0.833,0.9445,2,6,8,3,1,0,2,2,31,23.8,+6,7.00
Gilgeous-Alexander,59,58,2/29/2024,25-232,OKC,@,SAS,L (-14),1,34:49,12,12,22,22.00,0.55,0.54,1.00,3,1,4.5,1,0.667,6,6.5,7,7.5,0.857,0.861,1,5,6,3,1,1,1,4,31,23.4,-7,7.00
Gilgeous-Alexander,60,59,3/3/2024,25-235,OKC,@,PHO,W (+8),1,38:18,15,11.5,27,21.50,0.56,0.53,0.00,2.5,5,3.5,0,0.8335,5,5.5,7,6.5,0.714,0.845,0,8,8,9,3,3,1,4,35,32.5,+13,7.00
Gilgeous-Alexander,61,60,3/4/2024,25-236,OKC,@,LAL,L (-12),1,29:36,5,13.5,13,24.50,0.39,0.55,1.00,0.5,2,3,0.5,0.5,9,5.5,9,7,1,0.7855,2,5,7,4,4,2,4,3,20,18.8,-9,4.00
Gilgeous-Alexander,62,61,3/6/2024,25-238,OKC,@,POR,W (+8),1,35:57,13,10,23,20.00,0.57,0.47,0.00,0.5,3,3.5,0,0.25,11,7,12,8,0.917,0.857,0,3,3,5,1,1,4,2,37,27.0,+3,8.00
Gilgeous-Alexander,63,62,3/8/2024,25-240,OKC,,MIA,W (+7),1,35:41,13,9,25,18.00,0.52,0.48,2.00,0.5,7,2.5,0.286,0.25,9,10,11,10.5,0.818,0.9585,0,5,5,6,1,2,1,2,37,30.2,+17,8.00
Gilgeous-Alexander,64,63,3/10/2024,25-242,OKC,,MEM,W (+31),1,27:18,8,13,14,24.00,0.57,0.54,5.00,1,7,5,0.714,0.143,2,10,2,11.5,1,0.8675,0,2,2,6,0,0,1,2,23,19.4,+29,5.00
Gilgeous-Alexander,65,64,3/12/2024,25-244,OKC,,IND,L (-10),1,36:58,12,10.5,27,19.50,0.44,0.55,1.00,3.5,7,7,0.143,0.5,5,5.5,6,6.5,0.833,0.909,2,8,10,5,2,1,4,4,30,19.9,-9,6.00
Gilgeous-Alexander,66,65,3/14/2024,25-246,OKC,,DAL,W (+7),1,37:08,9,10,16,20.50,0.56,0.51,1.00,3,4,7,0.25,0.4285,12,3.5,15,4,0.8,0.9165,1,8,9,5,2,0,1,2,31,29.0,+16,7.00
Gilgeous-Alexander,67,66,3/16/2024,25-248,OKC,@,MEM,W (+6),1,35:03,8,10.5,16,21.50,0.50,0.50,1.00,1,4,5.5,0.25,0.1965,3,8.5,6,10.5,0.5,0.8165,1,6,7,3,0,1,3,2,20,12.3,+7,4.00
Gilgeous-Alexander,68,67,3/20/2024,25-252,OKC,,UTA,W (+12),1,33:10,12,8.5,22,16.00,0.55,0.53,2.00,1,4,4,0.5,0.25,5,7.5,6,10.5,0.833,0.65,1,2,3,7,4,0,1,3,31,28.0,+5,7.00
Gilgeous-Alexander,69,68,3/22/2024,25-254,OKC,@,TOR,W (+20),1,33:21,9,10,20,19.00,0.45,0.52,1.00,1.5,5,4,0.2,0.375,4,4,6,6,0.667,0.6665,1,6,7,8,3,1,6,4,23,16.0,+7,5.00
Antetokounmpo,1.00,1.00,45225.00,28-324,MIL,,PHI,W (+1),1,35:07,10.00,,21.00,,0.48,,0.00,,3.00,,0.00,,3.00,,9.00,,0.33,,4,8,12,3,2,2,7,4,23,12.0,-13.00,5.00
Antetokounmpo,2.00,2.00,45228.00,28-327,MIL,,ATL,L (-17),1,29:28,9.00,,14.00,,0.64,,0.00,,1.00,,0.00,,8.00,,10.00,,0.80,,5,6,11,3,1,2,3,2,26,25.0,-11,6.00
Antetokounmpo,3.00,3.00,45229.00,28-328,MIL,,MIA,W (+8),1,31:51,12.00,9.50,21.00,17.50,0.57,0.56,1.00,0.00,3.00,2.00,0.33,0.00,8.00,5.50,11.00,9.50,0.73,0.57,1,6,7,2,0,1,2,3,33,23.3,+18,7.00
Antetokounmpo,4.00,4.00,45231.00,28-330,MIL,@,TOR,L (-19),1,27:41,5.00,10.50,11.00,17.50,0.46,0.61,0.00,0.50,0.00,2.00,0.00,0.17,6.00,8.00,9.00,10.50,0.67,0.76,3,1,4,2,1,0,3,3,16,9.7,-10,4.00
Antetokounmpo,5.00,5.00,45233.00,28-332,MIL,,NYK,W (+5),1,35:47,6.00,8.50,10.00,16.00,0.60,0.51,3.00,0.50,3.00,1.50,1.00,0.17,7.00,7.00,13.00,10.00,0.54,0.70,1,7,8,6,0,1,7,3,22,14.5,+13,5.00
Antetokounmpo,6.00,6.00,45236.00,28-335,MIL,@,BRK,W (+4),1,35:15,15.00,5.50,27.00,10.50,0.56,0.53,1.00,1.50,7.00,1.50,0.14,0.50,5.00,6.50,6.00,11.00,0.83,0.60,2,10,12,3,1,2,3,1,36,28.2,+15,8.00
Antetokounmpo,7.00,7.00,45238.00,28-337,MIL,,DET,W (+2),1,21:52,6.00,10.50,16.00,18.50,0.38,0.58,0.00,2.00,2.00,5.00,0.00,0.57,3.00,6.00,6.00,9.50,0.50,0.69,0,9,9,5,0,3,1,1,15,11.9,+5,3.00
Antetokounmpo,8.00,8.00,45239.00,28-338,MIL,@,IND,L (-2),1,36:29,19.00,10.50,25.00,21.50,0.76,0.47,0.00,0.50,1.00,4.50,0.00,0.07,16.00,4.00,18.00,6.00,0.89,0.67,2,10,12,3,0,0,8,4,54,40.2,+6,11.00
Antetokounmpo,9.00,9.00,45241.00,28-340,MIL,@,ORL,L (-15),1,36:39,15.00,12.50,22.00,20.50,0.68,0.57,0.00,0.00,1.00,1.50,0.00,0.00,5.00,9.50,12.00,12.00,0.42,0.69,2,8,10,7,4,2,6,4,35,29.3,-11,7.00
Antetokounmpo,10.00,10.00,45243.00,28-342,MIL,,CHI,W (+9),1,34:42,13.00,17.00,22.00,23.50,0.59,0.72,1.00,0.00,3.00,1.00,0.33,0.00,8.00,10.50,14.00,15.00,0.57,0.65,3,8,11,2,0,0,3,4,35,23.7,+13,7.00
Antetokounmpo,12.00,11.00,45247.00,28-346,MIL,@,CHO,W (+31),1,28:10,6.00,14.00,10.00,22.00,0.60,0.64,0.00,0.50,0.00,2.00,0.00,0.17,4.00,6.50,7.00,13.00,0.57,0.49,0,8,8,9,1,0,4,5,16,13.9,+6,4.00
Antetokounmpo,13.00,12.00,45248.00,28-347,MIL,,DAL,W (+7),1,37:51,18.00,9.50,26.00,16.00,0.69,0.60,1.00,0.50,3.00,1.50,0.33,0.17,3.00,6.00,5.00,10.50,0.60,0.57,2,13,15,7,2,1,3,3,40,36.9,-7,8.00
Antetokounmpo,14.00,13.00,45250.00,28-349,MIL,@,WAS,W (+13),1,33:54,20.00,12.00,23.00,18.00,0.87,0.65,0.00,0.50,0.00,1.50,0.00,0.17,2.00,3.50,6.00,6.00,0.33,0.59,6,7,13,8,1,1,5,2,42,40.1,+10,9.00
Antetokounmpo,15.00,14.00,45252.00,28-351,MIL,@,BOS,L (-3),1,36:30,7.00,19.00,20.00,24.50,0.35,0.78,0.00,0.50,3.00,1.50,0.00,0.17,7.00,2.50,10.00,5.50,0.70,0.47,3,10,13,5,2,0,3,4,21,14.6,+6,5.00
Antetokounmpo,16.00,15.00,45254.00,28-353,MIL,,WAS,W (+3),1,37:13,11.00,13.50,19.00,21.50,0.58,0.61,0.00,0.00,0.00,1.50,0.00,0.00,9.00,4.50,12.00,8.00,0.75,0.52,3,6,9,3,3,1,3,2,31,26.8,-10,7.00
Antetokounmpo,17.00,16.00,45256.00,28-355,MIL,,POR,W (+6),1,38:49,11.00,9.00,21.00,19.50,0.52,0.46,0.00,0.00,1.00,1.50,0.00,0.00,11.00,8.00,18.00,11.00,0.61,0.73,6,10,16,6,1,3,4,5,33,28.4,+9,7.00
Antetokounmpo,18.00,17.00,45258.00,28-357,MIL,@,MIA,W (+7),1,39:30,11.00,11.00,16.00,20.00,0.69,0.55,1.00,0.00,2.00,0.50,0.50,0.00,10.00,10.00,13.00,15.00,0.77,0.68,2,8,10,5,3,1,4,3,33,30.8,+18,7.00
Antetokounmpo,19.00,18.00,45260.00,28-359,MIL,@,CHI,L (-7),1,38:52,11.00,11.00,17.00,18.50,0.65,0.61,0.00,0.50,1.00,1.50,0.00,0.25,4.00,10.50,4.00,15.50,1.00,0.69,6,8,14,5,2,5,5,5,26,27.1,-8,6.00
Antetokounmpo,20.00,19.00,45262.00,28-361,MIL,,ATL,W (+11),1,36:19,14.00,11.00,20.00,16.50,0.70,0.67,0.00,0.50,1.00,1.50,0.00,0.25,4.00,7.00,5.00,8.50,0.80,0.88,2,9,11,10,2,1,5,1,32,31.6,+8,7.00
Antetokounmpo,21.00,20.00,45265.00,28-364,MIL,,NYK,W (+24),1,33:49,15.00,12.50,22.00,18.50,0.68,0.67,1.00,0.00,1.00,1.00,1.00,0.00,4.00,4.00,9.00,4.50,0.44,0.90,3,5,8,10,3,0,4,3,35,32.0,+19,7.00
Antetokounmpo,22.00,21.00,45267.00,29-001,MIL,,IND,L (-9),1,40:30,13.00,14.50,19.00,21.00,0.68,0.69,0.00,0.50,1.00,1.00,0.00,0.50,11.00,4.00,13.00,7.00,0.85,0.62,1,9,10,2,0,2,1,3,37,32.1,-5,8.00
Antetokounmpo,23.00,22.00,45271.00,29-005,MIL,,CHI,W (+4),1,40:57,9.00,14.00,13.00,20.50,0.69,0.68,0.00,0.50,0.00,1.00,0.00,0.50,14.00,7.50,18.00,11.00,0.78,0.65,1,11,12,6,2,0,2,2,32,32.3,+13,7.00
Antetokounmpo,24.00,23.00,45273.00,29-007,MIL,,IND,W (+14),1,37:13,20.00,11.00,28.00,16.00,0.71,0.69,0.00,0.00,3.00,0.50,0.00,0.00,24.00,12.50,32.00,15.50,0.75,0.81,3,11,14,3,4,1,4,1,64,57.0,+29,13.00
Antetokounmpo,25.00,24.00,45276.00,29-010,MIL,,DET,W (+32),1,25:47,7.00,14.50,9.00,20.50,0.78,0.70,0.00,0.00,0.00,1.50,0.00,0.00,8.00,19.00,13.00,25.00,0.62,0.76,1,7,8,6,1,0,0,1,22,24.1,+22,5.00
Antetokounmpo,26.00,25.00,45277.00,29-011,MIL,,HOU,W (+9),1,39:10,10.00,13.50,22.00,18.50,0.46,0.75,1.00,0.00,3.00,1.50,0.33,0.00,5.00,16.00,11.00,22.50,0.46,0.68,6,11,17,3,0,0,6,3,26,14.6,+11,6.00
Antetokounmpo,27.00,26.00,45279.00,29-013,MIL,,SAS,W (+13),1,33:36,4.00,8.50,12.00,15.50,0.33,0.62,0.00,0.50,2.00,1.50,0.00,0.17,3.00,6.50,6.00,12.00,0.50,0.54,2,12,14,16,2,1,3,1,11,18.5,+13,3.00
Antetokounmpo,28.00,27.00,45281.00,29-015,MIL,,ORL,W (+4),1,37:18,11.00,7.00,25.00,17.00,0.44,0.39,0.00,0.50,3.00,2.50,0.00,0.17,15.00,4.00,19.00,8.50,0.79,0.48,2,8,10,6,0,2,5,4,37,25.1,+9,8.00
Antetokounmpo,29.00,28.00,45283.00,29-017,MIL,@,NYK,W (+19),1,32:21,11.00,7.50,17.00,18.50,0.65,0.39,0.00,0.00,0.00,2.50,0.00,0.00,6.00,9.00,8.00,12.50,0.75,0.64,2,5,7,7,1,1,5,4,28,22.6,+3,6.00
Antetokounmpo,30.00,29.00,45285.00,29-019,MIL,@,NYK,L (-7),1,38:39,13.00,11.00,24.00,21.00,0.54,0.54,1.00,0.00,2.00,1.50,0.50,0.00,5.00,10.50,9.00,13.50,0.56,0.77,5,8,13,6,1,2,2,4,32,27.7,-5,7.00
Antetokounmpo,31.00,30.00,45287.00,29-021,MIL,@,BRK,W (+22),1,30:27,10.00,12.00,12.00,20.50,0.83,0.59,0.00,0.50,0.00,1.00,0.00,0.25,12.00,5.50,17.00,8.50,0.71,0.65,2,8,10,8,0,2,2,2,32,33.6,+8,7.00
Antetokounmpo,32.00,31.00,45289.00,29-023,MIL,@,CLE,W (+8),1,36:34,14.00,11.50,22.00,18.00,0.64,0.69,0.00,0.50,1.00,1.00,0.00,0.25,6.00,8.50,7.00,13.00,0.86,0.63,2,14,16,5,1,0,3,2,34,30.1,+12,7.00
Antetokounmpo,33.00,32.00,45292.00,29-026,MIL,,IND,L (-9),1,36:55,11.00,12.00,20.00,17.00,0.55,0.73,0.00,0.00,3.00,0.50,0.00,0.00,8.00,9.00,11.00,12.00,0.73,0.78,3,15,18,11,1,2,4,3,30,30.7,+3,6.00
Antetokounmpo,34.00,33.00,45294.00,29-028,MIL,@,IND,L (-12),1,35:43,8.00,12.50,13.00,21.00,0.62,0.59,1.00,0.00,2.00,2.00,0.50,0.00,9.00,7.00,13.00,9.00,0.69,0.79,0,11,11,8,3,1,3,2,26,27.3,-12,6.00
Antetokounmpo,35.00,34.00,45295.00,29-029,MIL,@,SAS,W (+4),1,39:30,19.00,9.50,28.00,16.50,0.68,0.58,2.00,0.50,3.00,2.50,0.67,0.25,4.00,8.50,6.00,12.00,0.67,0.71,3,11,14,7,2,1,1,3,44,42.0,+11,9.00
Antetokounmpo,36.00,35.00,45297.00,29-031,MIL,@,HOU,L (-4),1,38:56,16.00,13.50,25.00,20.50,0.64,0.65,1.00,1.50,2.00,2.50,0.50,0.58,15.00,6.50,21.00,9.50,0.71,0.68,3,14,17,2,0,1,2,4,48,39.3,-1,10.00
Antetokounmpo,37.00,36.00,45299.00,29-033,MIL,,UTA,L (-16),1,38:23,10.00,17.50,20.00,26.50,0.50,0.66,0.00,1.50,2.00,2.50,0.00,0.58,5.00,9.50,9.00,13.50,0.56,0.69,4,6,10,11,0,0,4,5,25,19.7,-14,5.00
Antetokounmpo,38.00,37.00,45302.00,29-036,MIL,,BOS,W (+33),1,25:40,10.00,13.00,13.00,22.50,0.77,0.57,0.00,0.50,0.00,2.00,0.00,0.25,4.00,10.00,5.00,15.00,0.80,0.64,5,7,12,6,1,1,4,2,24,25.2,+38,5.00
Antetokounmpo,39.00,38.00,45304.00,29-038,MIL,,GSW,W (+11),1,36:39,13.00,10.00,22.00,16.50,0.59,0.63,1.00,0.00,3.00,1.00,0.33,0.00,6.00,4.50,8.00,7.00,0.75,0.68,3,6,9,5,0,0,4,3,33,24.2,+1,7.00
Antetokounmpo,40.00,39.00,45305.00,29-039,MIL,,SAC,W (+1),1,40:23,9.00,11.50,16.00,17.50,0.56,0.68,0.00,0.50,2.00,1.50,0.00,0.17,9.00,5.00,14.00,6.50,0.64,0.78,1,9,10,10,3,0,4,4,27,25.2,-13,6.00
Antetokounmpo,42.00,40.00,45311.00,29-045,MIL,@,DET,W (+6),1,38:08,10.00,11.00,16.00,19.00,0.63,0.58,0.00,0.50,1.00,2.50,0.00,0.17,11.00,7.50,22.00,11.00,0.50,0.70,3,7,10,9,2,1,5,1,31,27.2,+13,7.00
Antetokounmpo,43.00,41.00,45313.00,29-047,MIL,@,DET,W (+9),1,35:33,11.00,9.50,25.00,16.00,0.44,0.59,1.00,0.00,5.00,1.50,0.20,0.00,8.00,10.00,12.00,18.00,0.67,0.57,3,14,17,10,3,2,2,3,31,30.8,+12,7.00
Antetokounmpo,44.00,42.00,45315.00,29-049,MIL,,CLE,W (+10),1,34:33,16.00,10.50,24.00,20.50,0.67,0.53,1.00,0.50,1.00,3.00,1.00,0.10,2.00,9.50,3.00,17.00,0.67,0.58,2,16,18,10,0,2,2,3,35,35.6,+11,7.00
Antetokounmpo,45.00,43.00,45317.00,29-051,MIL,,CLE,L (-12),1,35:47,9.00,13.50,13.00,24.50,0.69,0.55,0.00,1.00,0.00,3.00,0.00,0.60,4.00,5.00,9.00,7.50,0.44,0.67,2,9,11,9,1,1,6,5,22,18.6,+8,5.00
Antetokounmpo,46.00,44.00,45318.00,29-052,MIL,,NOP,W (+24),1,28:55,11.00,12.50,16.00,18.50,0.69,0.68,1.00,0.50,1.00,0.50,1.00,0.50,7.00,3.00,11.00,6.00,0.64,0.56,1,11,12,4,2,0,1,3,30,28.2,+23,6.00
Antetokounmpo,47.00,45.00,45320.00,29-054,MIL,@,DEN,L (-6),1,36:55,11.00,10.00,19.00,14.50,0.58,0.69,1.00,0.50,1.00,0.50,1.00,0.50,6.00,5.50,11.00,10.00,0.55,0.54,2,10,12,4,1,1,2,4,29,23.4,-3,6.00
Antetokounmpo,48.00,46.00,45322.00,29-056,MIL,@,POR,L (-3),1,37:46,10.00,11.00,16.00,17.50,0.63,0.63,0.00,1.00,2.00,1.00,0.00,1.00,7.00,6.50,11.00,11.00,0.64,0.59,3,5,8,4,3,1,6,5,27,20.3,+6,6.00
Antetokounmpo,49.00,47.00,45325.00,29-059,MIL,@,DAL,W (+12),1,40:10,20.00,10.50,28.00,17.50,0.71,0.60,2.00,0.50,5.00,1.50,0.40,0.50,6.00,6.50,10.00,11.00,0.60,0.59,1,5,6,10,5,1,1,3,48,47.5,+15,10.00
Antetokounmpo,50.00,48.00,45326.00,29-060,MIL,@,UTA,L (-15),1,39:36,11.00,15.00,15.00,22.00,0.73,0.67,0.00,1.00,2.00,3.50,0.00,0.20,11.00,6.50,15.00,10.50,0.73,0.62,2,5,7,13,0,1,5,3,33,31.8,-8,7.00
Antetokounmpo,51.00,49.00,45328.00,29-062,MIL,@,PHO,L (-8),1,38:36,13.00,15.50,24.00,21.50,0.54,0.72,1.00,1.00,3.00,3.50,0.33,0.20,7.00,8.50,13.00,12.50,0.54,0.67,4,6,10,6,0,0,5,5,34,21.8,+1,7.00
Antetokounmpo,52.00,50.00,45330.00,29-064,MIL,,MIN,L (-24),1,27:21,7.00,12.00,14.00,19.50,0.50,0.64,0.00,0.50,2.00,2.50,0.00,0.17,3.00,9.00,7.00,14.00,0.43,0.64,1,2,3,7,1,0,3,1,17,12.2,-18,4.00
Antetokounmpo,53.00,51.00,45331.00,29-065,MIL,,CHO,W (+36),1,23:39,5.00,10.00,10.00,19.00,0.50,0.52,0.00,0.50,1.00,2.50,0.00,0.17,5.00,5.00,7.00,10.00,0.71,0.48,1,13,14,3,1,1,0,5,15,15.6,+28,3.00
Antetokounmpo,54.00,52.00,45334.00,29-068,MIL,,DEN,W (+17),1,30:24,14.00,6.00,19.00,12.00,0.74,0.50,0.00,0.00,0.00,1.50,0.00,0.00,8.00,4.00,14.00,7.00,0.57,0.57,4,14,18,5,3,2,2,2,36,38.0,+18,8.00
Antetokounmpo,55.00,53.00,45335.00,29-069,MIL,,MIA,L (-26),1,33:38,11.00,9.50,18.00,14.50,0.61,0.62,1.00,0.00,2.00,0.50,0.50,0.00,0.00,6.50,0.00,10.50,0.00,0.64,2,9,11,8,0,2,5,0,23,20.9,-23,5.00
Antetokounmpo,56.00,54.00,45337.00,29-071,MIL,@,MEM,L (-3),1,36:37,15.00,12.50,17.00,18.50,0.88,0.67,0.00,0.50,0.00,1.00,0.00,0.25,5.00,4.00,9.00,7.00,0.56,0.29,0,4,4,12,0,0,1,5,35,34.1,-14,7.00
Antetokounmpo,57.00,55.00,45345.00,29-079,MIL,@,MIN,W (+5),1,41:11,9.00,13.00,13.00,17.50,0.69,0.75,1.00,0.50,1.00,1.00,1.00,0.25,14.00,2.50,21.00,4.50,0.67,0.28,4,9,13,5,1,0,3,1,33,31.3,+1,7.00
Antetokounmpo,58.00,56.00,45347.00,29-081,MIL,@,PHI,W (+21),1,35:45,10.00,12.00,17.00,15.00,0.59,0.79,1.00,0.50,2.00,0.50,0.50,0.50,9.00,9.50,12.00,15.00,0.75,0.61,1,11,12,9,0,1,6,1,30,25.5,+14,6.00
Antetokounmpo,59.00,57.00,45349.00,29-083,MIL,,CHO,W (+38),1,24:15,8.00,9.50,13.00,15.00,0.62,0.64,1.00,1.00,1.00,1.50,1.00,0.75,7.00,11.50,8.00,16.50,0.88,0.71,3,5,8,1,0,0,1,1,24,20.6,+25,5.00
Antetokounmpo,60.00,58.00,45351.00,29-085,MIL,@,CHO,W (+12),1,33:27,10.00,9.00,15.00,15.00,0.67,0.60,2.00,1.00,2.00,1.50,1.00,0.75,2.00,8.00,3.00,10.00,0.67,0.81,2,8,10,5,0,0,1,3,24,22.2,+16,5.00
